Time
0
1288
322
0
1203
941
0
1695
0
12
1221
0
1017
1129
2562
2746
2831
783
2448
884
332
0
970
0
3280
917
541
569
1002
1980
1107
2618
992
856
747
1316
229
735
294
2144
0
492
1105
2599
1502
1865
