Time
0
1336
118
0
558
1815
1788
1724
1029
908
1450
1653
1215
1322
1536
1120
719
997
263
614
791
373
775
470
687
1313
999
787
1491
1739
2249
3152
1479
2146
1388
1047
2344
0
1110
2388
996
441
636
1188
949
