Time
659
1004
0
1458
1411
881
855
1330
0
0
1976
2216
1373
1308
1521
2245
1016
0
871
807
1475
448
839
1615
0
1778
1308
1824
2068
494
3413
778
2501
1465
733
38
401
1067
808
876
805
0
443
1821
0
118
1445
0
1903
1500
