Time
825
1098
2480
546
814
735
1335
733
608
6120
1984
1618
648
1165
613
637
331
1453
1905
959
830
2950
1276
3476
422
1690
0
3485
231
341
405
1067
3089
0
361
267
1770
0
3320
517
1407
0
2204
794
