Time
2371
1196
1843
0
1941
941
1894
4291
3056
1697
2887
0
1724
755
1098
2773
1331
1087
2109
2799
1321
0
1056
1495
901
506
0
2417
4046
0
0
1456
859
0
1741
486
0
0
1827
1947
1673
0
2140
39
413
