Time
4731
2575
1434
2288
2115
242
1840
2844
555
0
1196
1280
683
1057
2299
40
0
1464
0
0
2408
731
880
703
1302
487
2655
3686
1514
4841
1327
2383
0
1283
407
1308
1380
1136
621
2978
