Time
0
124
4463
1957
1581
2475
1425
2242
1769
4709
2751
0
745
1681
957
3153
2505
1172
5721
1618
398
1782
735
1618
1640
926
903
0
1163
5136
708
767
1317
1059
879
4048
1019
