Time
0
5385
464
1339
0
0
2694
668
427
1551
0
1486
585
1144
240
702
800
2866
1165
1190
2284
1835
1826
89
158
0
35
520
0
0
293
147
0
490
921
0
2074
1938
1162
2161
2896
1237
1438
982
1282
809
3829
1975
