Time
2213
1120
1741
305
1768
879
2417
1530
1145
2906
1458
667
1075
3817
2676
0
0
391
1565
5472
1591
0
2452
1225
918
149
444
1364
1484
822
1104
2697
2806
512
914
4478
250
