Time
297
5245
731
2361
1020
0
1373
203
2700
2680
5622
1582
0
1596
2405
347
1777
348
0
821
7038
2059
1241
475
726
1147
1214
643
1361
2378
0
1800
3070
898
1504
1587
1366
5043
353
