Time
3641
690
1491
2719
2508
2224
4815
1376
5292
0
916
2311
462
1093
758
742
0
2530
1688
1442
1161
848
1080
2390
2740
4152
1804
737
589
1834
893
316
1614
651
0
1851
0
872
1453
1920
