Time
356
462
1143
1100
2522
3194
1757
175
1747
2310
124
984
2074
0
1113
2750
1160
664
1179
1628
2602
3565
1239
0
1561
1989
1800
1636
2342
1798
2255
14
3632
3066
1398
0
447
82
2665
1836
