Time
7010
0
0
0
3758
0
965
2023
0
1969
4229
0
0
2056
739
210
619
0
2227
0
0
970
0
0
4673
2247
0
0
1220
0
2250
0
279
2789
1057
0
1339
4089
0
0
0
0
326
