Time
612
1038
0
0
1882
0
0
0
305
3209
0
0
863
4756
1464
1247
0
414
0
0
3214
3214
532
0
0
0
3209
0
0
2445
0
1149
0
0
0
2923
7509
0
2052
0
623
0
1870
0
1380
