Time
0
1642
651
2272
1623
1968
359
2019
1539
1888
1479
0
2108
43
343
413
1393
3749
3730
1208
2336
3456
3961
809
922
0
3162
555
3201
1658
1974
1391
1008
2347
2080
1754
562
