Time
0
177
1070
2137
4013
2900
799
1168
646
1358
134
1845
0
1141
2511
1240
730
2260
1029
637
1470
0
3100
1388
573
2755
3841
2413
938
522
3187
1013
630
0
1273
2807
3033
8
794
2615
