Time
2207
3371
1150
196
1628
1624
1444
1602
860
2473
1145
902
0
1584
0
2927
3178
2863
1456
3446
2849
818
1400
2031
1350
2929
30
1923
1983
2871
880
3937
3053
901
808
973
1785
