Time
0
1228
3669
2133
752
1155
543
0
1079
1735
3605
3102
150
1377
1416
1307
432
1264
1545
624
3258
1319
255
1215
883
2941
1271
0
965
2599
2121
2640
979
4541
924
198
0
1065
931
2122
