Time
1509
1230
6365
1222
231
1028
636
1281
2251
2093
119
3971
2815
843
1967
2318
880
0
126
4333
665
946
599
1853
0
2086
476
1843
1419
0
2019
2471
0
961
114
1121
2204
2357
