Time
5161
1624
649
831
0
0
1018
970
802
1104
885
0
488
680
826
1213
1734
1327
2005
3107
4398
3312
2120
1090
4212
2702
822
2930
1534
3164
871
1112
0
2091
1026
589
0
986
892
1572
0
