Time
745
294
0
1355
786
884
1034
2423
1281
4038
0
762
2110
1906
510
0
1376
3621
0
41
1782
466
374
1012
1103
0
1545
1670
1226
4110
1930
2151
780
930
22
732
2925
1951
3313
996
1933
1305
502
