Time
1308
2465
1068
224
1309
3271
1952
502
1266
1046
396
1752
818
502
732
873
0
0
1136
0
729
721
2387
114
1603
870
3068
0
1279
0
0
2549
239
0
0
0
1441
131
1286
2379
1371
3128
1704
684
1344
3000
