Time
1020
791
0
1504
498
1877
0
1421
2356
535
1528
308
3272
969
3351
573
217
472
2811
1280
4073
455
0
730
1734
927
1401
368
2912
1980
1118
3166
4291
1171
4201
1786
2751
1695
