Time
0
0
0
0
0
0
1790
0
193
1892
682
0
0
0
0
5753
0
1323
0
0
1773
6977
1917
0
8244
1838
884
0
775
0
1998
3535
4594
1694
3219
0
0
220
0
0
0
6979
2345
