Time
3047
0
0
1349
4348
0
0
0
0
0
0
610
0
6676
0
0
0
0
4382
0
0
2025
0
1944
6551
1766
0
6256
0
7302
0
0
1744
437
6016
653
0
0
0
6898
130
1290
