Time
0
0
2611
1714
1251
0
0
0
6170
2712
1510
10333
0
1396
0
1766
1714
0
0
0
0
1780
0
1702
0
0
3685
0
0
0
2613
2750
0
971
1750
5248
0
0
1261
1690
