Time
1026
1771
0
1654
1290
1985
270
1433
426
1254
2125
438
249
2194
1373
716
1499
2103
1759
1986
1480
995
653
67
1463
2097
1901
857
846
87
1094
1644
947
1830
3023
1048
1172
1596
579
1267
1727
