Time
0
652
1675
597
1596
839
2057
3825
1888
1435
2531
70
678
0
0
2302
1901
3365
902
0
0
1355
426
1587
1311
1003
0
1003
2911
898
2545
1051
1354
1800
0
2305
1091
1701
508
1927
827
1990
1350
