Time
0
320
787
652
294
1347
1398
50
150
268
410
2289
349
1719
132
531
1011
789
1682
1972
1012
1465
1796
1520
2250
3563
3410
1291
597
1268
2036
739
1365
1111
371
1451
1286
1285
74
114
442
2154
0
699
