Time
2688
4069
844
1082
1495
949
2310
1268
2557
1752
973
1055
402
1452
1627
1307
461
0
1315
2320
0
1526
2342
0
1198
1803
2082
10
1091
570
0
2090
1425
228
601
0
1221
0
933
1039
1242
1502
965
845
782
982
