Time
0
209
2018
1359
253
1774
1692
2368
2029
436
2320
397
831
0
88
0
1910
45
1131
0
2464
3737
982
1543
888
0
346
0
957
1289
941
1018
85
329
2771
2386
2103
1835
247
195
411
295
3108
117
1386
996
0
