Time
0
477
2307
0
841
116
1467
0
190
147
1037
0
1555
67
0
1874
1419
806
188
1701
1131
1538
663
1546
1613
344
0
0
262
459
780
2686
0
1121
777
1475
812
1387
1555
791
0
637
1522
0
1585
1727
312
1375
