Time
2465
0
1954
267
1438
832
1124
534
26
3467
2473
3373
1632
2813
1029
792
990
1746
0
3091
977
1477
1756
2177
0
554
2930
1134
1020
2018
1483
1703
1970
972
1631
774
1298
586
1014
0
2346
1844
