Time
2464
1117
688
1724
1275
1837
1682
556
861
681
1747
944
701
3095
1550
768
1717
1574
1850
39
0
1368
2593
1435
1334
2084
914
1029
1477
466
1075
963
538
601
931
941
1407
2981
4027
2504
1532
