Time
0
1311
0
1761
1104
756
985
793
2041
98
406
3247
486
535
1293
3526
1019
1539
3807
954
2358
3516
1556
2697
3365
921
1508
1020
2703
0
3614
2426
2015
0
2098
2844
241
1076
968
