Time
0
322
833
1181
3163
1159
1644
1335
1066
1444
3178
1105
1182
2369
3294
1773
680
4254
2062
2511
0
1877
1382
662
1049
2987
735
984
167
980
2414
2343
0
672
1389
2084
579
832
698
