Time
1336
603
0
1125
2329
1709
2779
1124
692
2067
1946
241
3691
1008
0
1075
1850
2470
4075
1306
2182
3098
2450
736
3371
186
262
2921
908
2840
4330
488
286
1148
941
1221
0
240
1458
914
