Time
2210
0
0
0
480
6412
833
2428
1697
1456
0
1530
484
3362
3902
1617
3964
767
2186
1944
1661
1883
3444
1719
2597
1593
1381
4456
1239
2300
1472
0
617
255
1284
2837
