Time
0
684
1650
2219
1457
0
1046
1325
1334
772
1818
2221
448
1555
2177
862
824
3054
718
880
2116
1579
0
1457
1362
2423
400
259
486
3013
334
1797
1815
0
2418
886
543
133
0
898
2708
2408
3083
1464
1908
2343
