Time
1500
1360
536
2596
2269
1717
1422
827
1106
661
2197
436
1443
969
1796
0
1435
575
1094
1419
1585
2169
0
0
1503
1034
544
550
389
2055
580
1368
941
1900
1006
1598
737
1355
0
1189
1683
1541
0
916
968
