Time
0
0
858
0
1092
382
1089
754
664
1777
1373
1061
244
135
1190
1598
0
3492
2350
1294
437
1281
1438
1910
917
402
0
284
741
1043
2121
1281
1650
44
1652
1250
0
940
2416
996
1813
335
581
959
1947
1063
758
1704
10
1120
