Time
0
893
618
617
966
0
692
591
339
1266
2308
2331
674
785
1645
1419
409
0
1973
739
0
1612
1788
2624
1710
0
5
540
1600
22
3360
1068
641
703
1692
1405
514
1324
567
1885
1596
2958
191
704
1342
664
