Time
1574
2121
1247
1500
0
723
1319
2025
1167
983
0
1344
221
708
1961
1158
0
2362
1049
0
1883
1740
734
170
0
142
138
2378
2094
1328
1420
0
1400
0
0
2856
2674
1133
1888
1539
1592
1321
1490
697
1252
