Time
1147
0
2110
1073
1723
1312
1352
1791
297
2353
242
98
946
567
480
692
1864
1338
574
1486
1482
1668
1703
1083
2662
834
0
0
81
0
1254
912
882
158
24
1824
1865
3118
392
1809
0
0
1781
