Time
0
447
0
982
0
0
2301
2489
2629
1119
1256
915
1397
292
1755
2250
1098
1659
0
687
0
1437
1519
2626
1380
1306
1321
490
1048
1874
0
1898
1607
617
491
1843
0
1989
787
1081
925
2440
1011
1886
786
