Time
0
0
0
0
0
2331
0
7035
0
4989
1544
0
1498
3297
2256
2196
2655
0
2250
1431
1120
0
5895
0
0
1192
0
0
4789
1334
0
1381
0
0
960
1402
3904
0
0
339
0
0
0
0
0
