Time
0
0
0
0
822
0
4529
0
0
3040
0
1069
1479
12648
0
0
3475
1031
0
2350
2508
1805
0
0
0
3516
5326
554
3712
1859
2661
0
1243
0
0
1803
0
0
0
0
971
